Product Name, Product ID, Review Text, Review Rating, Reviewer Verified
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good product, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very nice 👍👍, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very good product, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good quality, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good quality, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very nice, plastic is too good , I suggest rest of the coustmer u should buy this nd value of money 💰, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Low quality, 1, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Okay product, 3, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice product good quality, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice product. Using it for some time. Never faced any issue, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Super, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Go for it, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Best quality, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Amazing 😍🤩, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Worth it, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice ,,,not bad, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very good, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good.., 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Awesome, Loved it, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Owsam product, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, It is a very good product, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good product, best quality, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Most of the lids were tight ,not user friendly., 3, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good as usual but its big 1240 ml ' lid is not as smooth as openable.. it required extra jerk., 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, I liked  the Design n quality., 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very nice, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Looks good. The design is appealing, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, value for money....good product, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very good product I like so much 😃, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Quality best 👌, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, This is fantastic., 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, This product is good quality and worth the money., 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very good, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good product value of money thank you, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Plz add spoons of all containers otherwise good deal, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Quality is good, could have added 1kg dabbas also, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very nice product., 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice container., good quality value for money, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, It's ok, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice product, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice and good product Usefull.    🥰🥰🥰🥰, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Super super quality. 👍, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Best quality, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very good product...quality also great Budjet friendly, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Bahut barya quality, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice product, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice product thanks for flipkart, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Awesome, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good 👍👍, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice product, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, As I expected for the product, I received more beyond my expectations, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Thank u flipkart good product, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good one, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, 1 small jar was missing in the miltons box packing and cannot believe that this mistake can be done by such a reputed brand however i checked it after the return date is over so kep it., 1, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very nice thank filpkart, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Worth the mon, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Wow, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice, 4, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Nice, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Good for use 👍, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Milton alwyes good, 5, Yes
MILTON Plastic Grocery Container  - 270 ml, itm925f81f6df317, Very good quality, Very useful product 👌, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Awasome, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Comparing to product image and original product size is small.. e, 2, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Value for money, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Perfect.i love it., 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very nice 👍👍, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, V Good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good  product, 3, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Item is ok.k., 3, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Thanks for the sturdy material, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Worst Product, 1, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice product best price, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good product. Value for money. Anyone can buy without any doubt., 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Gud product, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice product, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good at this price, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, As per the brand quality is very dull, I was trust on cello bcoz I bought in shop cello container and quality is very good ...but today I got from Flipkart this container very bad quality. I am not satisfied... I recommend that plz don't buy this., 1, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good product, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Not so good quality, 2, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very nice product calo  and Flipkart thank you, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Quality is good, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice 👍, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Not expected quality, same quality is available low price than this, 3, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, The quality is too bad .did not expect this from cello .earlier I bought cello but that was good ., 1, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Worth it must buy this product, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Quality is good but size is small, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good., 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Cheap quality for such a high price range, 1, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Material of container is very low quility., 1, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Not good, 2, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good build quality and design also good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good quality and expected product., 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very nice quality, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Product is good. Only issues in quality. Quality should be better., 3, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Song and beautiful product, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Plastic quality very nice, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, It's not microwave safe as it's mentioned in the product page, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very nice at this price ❤️, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Awesome product 💯Delivery boy is also very friendly and the product is delivered without any problem, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Is not food grade number 5 .. It's number 1 grade so. Its not reusable plastic, 1, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, nice and classy product, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, nice one, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Super containers but small size., 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Best product, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, This is best product to use in the kitchenVery useful to us. Thanku Flipkart, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, The product is reasonable. Nice products 🥰, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good quality items ., 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Quality of the container is undoubtedly excellent but the size is not same as maintained., 3, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good product, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Veer veer good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Product is very good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice box....and air tight....purches Karo every one ..thanx Flipkart, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good quality, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Excellent, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Okay okay, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, I like 👌👍, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Boxes/jars are literally beautiful. It is perfect for kitchen designing., 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Value for money 💰, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Excelent prodect, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Im very happy for Flipkart god product, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good in price, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice product 👍, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Container size is small..., 1, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Iam happy.... worth of many, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Completely worth for the price. Plastic is also good. Bit thin on 1200ml container, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Gud containers👍you must buy it, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very nice 👌🏻, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice product, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Premium quality product! Love it, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Ok, 3, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good product with quality and design, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good quality products. I like it. Thankful to you and your whole delivery team aspecially delivery boy., 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Good, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice and uniform, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very nice, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Very nice, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Superb 👌, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nice product, 4, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Nc, 5, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Small container lid fit problem, 2, Yes
cello Plastic Grocery Container  - 650 ml, itmf7522b02d52e1, Excellent very nice product. Best product quality., 5, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Good, 5, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, It was very nice 👍 go for it.., 4, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, This product is so good 😊 || and looks is premium || rich look 💞, 5, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, It's very beautiful❤ and good product.., 5, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, It was just wowwwww.Before time delivery.I am reviewing this approx 3 months later.everything is good..Go for it., 5, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Makeup of good plastic But no seal cover It's like a casserole but from inside Steel, 5, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Good product is this range, 4, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Very small size we can't use it for roti waste of money., 1, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Wow!!!! Just amazing... Totally satisfied with it.   :-), 3, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Super good, 5, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Nice product ✨, 5, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Nice product 😃, 4, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Very small in size, 2, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Good, 4, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Very nice 👍, 4, Yes
cello Midas Pack of 3 Thermoware Casserole Set  (500 ml, itm22dd4102314fe, Good for festive season. Not for daily use., 4, Yes
